text,polarity
قله الامكانيات وحداثه العهد ثمن لعمل متميز يستفسر البعض عرض فيلم ايوب الكاتب الكبير نجيب محفوظ قصه ايوب يد مخرج صغير مبتدء كهاني لاشين وكيف يوافق بيعها لجهاز الاتحاد والتلفزيون نتاجها متاكدا قله الامكانيات والخبرات صناعه السينما فعل وافق لتواجد الفنان العالمي عمر الشريف ضمن ابطال الفيلم جعله يطمءن لتعامله مخرجين وممثلين كبار اكسبه خبره كبيره تمكنه تقديم عمل متميز بغض النظر المخرج حديث العهد هاني لاشين اعتقد ان العديد الهواجس والمخاوف انتابت الجميع العزم تقديم العمل حتي جاء السينارسيت محسن زايد مستطيعا ان يءكد براعته تقدم سيناريو وحوار غايه الوعي علي خلق صور حيه ومتحركه ممزوجه باعماق وفكر نجيب محفوظ مستنبطا قصه احد رجال الاعمال عبد الحميد السكري يصاب بالشلل عقب تعرضه للخساره الفادحه فيقترح صديقه جلال ان يكتب مذكراته فاضحا الطرق الملتويه مكنته تحقيق ثروته يتلقي عبد الحميد تهديدات الشخصيات المذكوره بالمذكرات لعدم نشرها ولكنه يرفض التراجع رغم ثوره زوجته وابنه ان المخرج هاني لاشين استطاع ان يقدم دراما اجتماعيه جيده وتفوق فهم النص قدمه محسن زايد متمكنا استيعاب وتوظيف خبره عمر الشريف اداء شخصيه عبد الحميد السكري وان يخرج طابع اداءه وخبراته المتطوره وخلق الجو المناسب لكل مشهد وبذله جهد هاءل تقديم عمل فني راءع باسم التلفزيون ليعتبر اول عمل ناجح ومثيرا لضجه كبيره انتاجه وبعيدا ادوات هاني وتمكن محسن ياتي دور الفنانه مديحه يسري استطاعت بعملها الجاد المتواصل واخلاصها الشديد لفنها تقديم شخصيه زوجه عبد الحميد الزوجه المتغرطسه المتكبره ترفض ان تقبل بالامر الواقع افلاس زوجها وتدهور حالته الصحيه والنفسيه وقبلهما الماديه رافضه ارتباط ابنتها اثار الحكيم بشاب فقير مقتبل حياته لذلك فان هاني لاشين لابد انه اكتسب العديد الخبرات عندما عمل وسط هءلاء العمالقه,1
شفيقه ومتولي والموت واحدا بعيدا افلام العرض والشرف والعار تجلبه الفتيات لاهلهن وبعيدا القصص الشعبيه يثرثر ويتحاكي العديد الموالد والمهرجانات الشعبيه خرج المخرج علي بدر خان بالقصه الشعبيه شفيقه ومتولي بعيدا الاطار بلورت بداخله قصه الفتاه شفيقه مارست الرذيله والبغاء محاوله للهروب الفقر والذل عانت طوال حياتها برفقه شقيقها متولي الشاب سرقت فرحته بالسخره قيد فاتي باسقاط سياسي بحت يحدث الحقبه الزمنيه ذل وقمع واستعمار اذلي للنفوس ورءيه واضحه للقسوه ذاقها المصريون يد الاستعمار الانجليزي ابان لينجح السيناريست صلاح جاهين تصوير قصه الكاتب شوقي عبد الحكيم ومافيها ابعاد سياسيه برءيه فنيه لحكم فرنسا وانجلترا وصراعاتهما المستمره حكم واستعمار مصر ومع ياتي تصوير شخصيه جميل راتب وشذوذه التعبير حكمه واستعباده للمصرين خلال مركزه استغله تحقيق مطالبه وغايته وكيف نجح تفرد رهيب تاديه دوره وسقوطه ذليلا لساديته وياله تميز عندما ادي الفنان احمد زكي دور متولي رغم حداثته مجال التمثيل لينجح المخرج علي بدرخان اخراج تفرده تقديم انفعالات غايه التعبير لاقه قمع وقهر اثناء تاديته للسخره ليعلن ان شفيقه ومتولي تشابه ذلهما ليضعا نهايه لحياتهما,1
فيلم محترم تتابع كادرات النور والظلمهكما لحظات خروج حسين خالد ابو النجا غرفته الي احدي غرف الفيلا ليجد نادره لبلبه وكما لحظات مراقبه حسين سيف عبر نافذه مكتبه المثل الاول نجد حسين خارجا الظلمه الي النور وفي الثاني نجده يسكن كادرات النور بينما سيف حفيد اخته نادره يسكن الظلمه التتابع يكرس لدي المشاهد شعورا بان حسين المتقوقع داخل وعيه الشخصي ظلمه تامه يصطدم بالواقع كادرات النور تشغلها اخته المثال الاول الا انه يراقب الشاب سيف ساكن كادر الظلمه التتابع الثاني يشاهد الحقيقه نفسه شابا ذكري بعيده تسكن قوقعه وعيه المظلم بينما منشغل والان بعمله الواقعي داخل المكتب تتجاوب الموسيقي تماما الكاميرا لتكريس الحنين الي الذكري اللحظه الغاءبه فالخلفيه الموسيقيه للفيلم تبدا باغنيه عبد الوهاب اجمل يوم مقام العجم المقام الفرح بطبيعته تاتي التنويعات اللحنيه علي الاغنيه المقام لتشكل الموسيقي التصويريه للفيلم باكمله الوقت نستمع الي حسين علي عوده اصدقاءه للمره الاولي الفيلم وهم يعزفون مقطوعه ذكرياتي للقصبجي المقطوعه الموسيقيه الخالصه مقامي النهاوند والكرد وهما المقامان الشجيان الذان يتداخلان لاستدعاء الذكريات واثاره النوستالجيا فثناءيه الحضور اجمل يوم عبد الوهاب مقام العجم والحنين الي اللحظه الغاءبه ذكرياتي القصبجي النهاوند والكرد حاضره بقوه ننسي لحظه بعينها تتداخل الموسيقي نمط الاضاءه المشهد الداخلي لتنتجا الثناءيه وتتجاوزا فردانيه لغتي الموسيقي والكاميرا واعني اللحظه تجلس ايه الي الپيانو لتعزف سوناتا ضوء القمر بيتهوفن مشهد داخلي نهاري نجد حسين واقفا معهاوينظر الي ضوء الشمس خلال النافذه ربما يعبر المشهد حنين اصيل لدي حسين الي لحظه غاءبه وراء الواقع النهاري يخفت النور ويتقوقع داخل وعيه الشخصي ليستولد ذكرياته جديد برافو للسيناريو المحترم قدمه محمود عزت ومحمد الحاج برافو للمخرجه صاحبه الرءيه ايتن امين برافو كاست الفيلم وتحديدا الراءع خالد ابو النجا راءع وجدير بالمشاهده,1
احد الافلام المهمه الجيده فلم مهم الواضح حجم تكلفه الانتاج الخصصه الناحيه الاخراجيه جيد جدا ناحيه التصوير ممتاز هاديء مشهد الجدار العازل وقت الغروب بالرغم ارتفاع خلفيه الصوت بشده لحظات الاكشن المليءه لانه بالطبع فلم لشءيف عرفه تمثيل شريف منير عبقري ممتاز كعادته باتاكيد كريم ادي دوره ببراعه ان لحظات العنف مبالغ مني ادت دور قوي لوانني توقعت مساحه تعبير وجهها اكبر قدمته فتعبيرتهاجاءت متشابهه لاداءها مثلا فلم سهر الليالي بالرغم اختلاف الدور المسند مني فعلا بحاجه اكبر للتدرب علي زياده مساحه التعبير للمخاطره اكثر بتعبيرات وجهها بدت الاوقات كانها ثابته او متجمده لحظات كنا متوقعين اكثر دلك اما القصه الاساسيه نسيج الحبكه نستطيع القول بانها جيده جدا جديده اما التفاصيل المحيطه بالحبكه فهي ركيكه كلقطه محطه الباص بدت كفلم كرتون المشاهد الاخيره مضحكه بالغم انها كانت يجب ان ترسل للمشاهد العكس الاراء تناولها العرض سياقه خطيره جدا ابسطها كاسم الفلم مثلا فنحن اليهود نكون اولاد عم دلك ظهر الفلم مجموعه الصهاينه العملاء الموساد هءلاء اولاد عم لناو يكزنزا ابد اعداء الادوات الدراميه المستخدمه للصعود بالحبكه للقمه كانت مفتعله مصدقه بالمرهو هدا امر يجب ان يعمل شريف عرفه المستقبل لافلامه القادمه الشيناريست انا سعيده ان شريف قلل حجم الماركات المسجله داءما يستخدمها كادعايه داخل افلامه شركات فودافون ومياه نسله غيرها كانت الافلامه السابقه تيتو يدخلها سياق الفلم لمجرد انها راعيه للفلم فتبدو مقحمه كانها اعلان كبير داخل فلم هده المره تجنب النقطه دي فبدا الفلم اكتر جديه التصوير مره اخري ممتاز الديكور عبقري الاكشن مش معناه دحك عالعقول يمكن لضابط قتل عشرات الرجال المدربين بالموساد بيده فقط حتي ضابط مصري موظف الموساد المسند اعمال خطيره عاده يقود سياره ضد الرصاص عمل جيد مطلوب هدا الوقت الصعب موعد عرضه دكي يضرب علي وتر حساس لفته جميله يارب توصل بالدات دلوقتي شكرا,1
خط احمر يقطع بايدي نساء الضيعه خط احمر يقطع بايدي نساء الطيعه انك تفتعل مشكله سهل جدا وان تكون احدي اطراف المشكله سهل ايضا اما ان تكون حمامه سلام اطرف النزاع فهي اصعب مهنه العالم مهنه نساء القريه اصعب كتمان الالم والتظاهر بانك تفقد ابنك او تتناسي شخص عزيز فقدته وذلك لموته ابشع الاسباب الا وهي العنصريه سواء كانت طاءفيه او عرقيه نادين لبكي احدي رسل السلام العالم بلد طحنته النزعات الطاءفيه تخرج تحفه اعماق التاريخ الدموي مر علي لبنان الجميله اغلب السينما العربيه تحاول ان تعالج الطاءفيه بقالب كوميدي ساخر ينساه المشاهد او تعالج كفيلم وثاءقي يشاهده قله اطياف المجتمع نادين لبكي قدمت كشف طبي الحاله الطاءفيه والعلاج المناسب شكرا نادين شكرا للقاءمين بالادوار شكرا لكل ساعد ظهور الفيلم,1
فاطمه والثوره اذا جاء الحديث فيلم ليله القبض علي فاطمه فاول يطرق العقل اسم شيخ المخرجين هنري بركات صاحب ال فيلم اثري الساحه السينماءيه بافلام تعكس الحياه الواقعيه واهتمامه الحقيقي بالفن فاذا ذكرت افضل فيلم تاريخ السينما المصريه سيذهب نصفهم الي بركات علي الاقل فعن قصه الكاتبه سكينه فءاد ابدع المءلف عبد الرحمن فهمي تقديم سيناريو وحوار لعمل يبدو للبعض انه توصيف لسلبيات ثوره يدور الفيلم حول فاطمه فاتن حمامه ضحت بحبها لتربيه شقيقيها الصغيرين ورفضت السفر معه للخارج وبعد عودته ينجح شقيقها الاصغر جلال صلاح قابيل التامر ضده والزج للسجن لمده عاما ويتهم شقيقته فاطمه بالجنون وبالرغم ظهور السلبيات خلال شخصيه جلال يعمل الجيش البريطاني ضد بلده الثوره وبعدها ينجح التعاون الجانبين ويتمكن المتاجره السلاح ظل مساعده شقيقته للمقاومه الشعبيه وكيف نجح استغلال لصالحه ليتمكن الاستيلاء علي اموال وقصور الدوله الا ان الايجابيات الحقيقه يشار خلال فكره طرح الشر والخير بشخصيه فاطمه وتعاملها شقيقيها وجيرانها وبجانب الاسقاط السياسي لسلبيات ثوره نجد اسقاطات سياسيه اخري فمثلا نلاحظ ان هجوم قوي علي الثوره لصالح حزب الوفد المتمثل جلال ومحاوله اشاره الي انها انقلاب بالاضافه الي قدره بركات علي اضافه التسجيلات الوثاءقيه لحرب بورسعيد وماحدث وكيف نجح اهلها التصدي للعدوان ليخدم الخط الدرامي الرءيسي للعمل واذا تحدثنا الاداء التمثيلي فبجانب براعه سيده الشاشه فاتن حمامه اداء شخصيه فاطمه بسن الشباب وسن الشيخوخه يقل صلاح قابيل براعتها اداء شخصيه الاخ الشرير المستغل وقبله ياتي دور محسن محي الدين قدم شخصيه جلال شبابه واثباته لموهبته وتمكنه الداءم اتقان دوره اجمل اللقطات وامتع المشاهد تركزت القاء الفنانه فاتن حمامه لقصتها اثناء جلوسها علي سور سطح منزلها لتروي حكايتها حبيبيها الغاءب وتربيتها لشقيقيها اليتيمين ومالاقته جراء وكيف اصبحت ضمن افراد المقاومه الشعبيه وكل واكثر خلال فلاش باك محكم نجح بركات تقديمه ان ترهل ايقاع الفيلم شارك المخرج هنري بركات مهرجان فالنسيا عام ويعتبر ضمن فيلم شاركته فاتن حمامه تقديمهم سواء خلال الانتاج والتمثيل,1
العذاب قلب الجنه فكره تقديم فيلم سينماءي المجتمع الامريكي والتوغل الحياه الاجتماعيه الامريكيه بصفه خاصه وتسليط الضوء علي الاسره والتاكيد علي ان اكبر مساحه اهتمام الامريكان وانها الحلم الوحيد لاخراج اسره قويه بكل معني الكلمه قدمت اعمال فنيه اشهرها فيلم الجمال الامريكي حصد اكثر جواءز اوسكار وفي فيلم الاحفاد للمخرج الكسندر باين حاول توصيل الافكار والقيم وتحديد فكره المجتمع الامريكي الاسره خلال قصه المحامي مات جورج كلوني يفقد زوجته دخولها غيبوبه لمده طويله ويجد نفسه مضطر لرعايه ابنتيه بعدها وخاصه ابنته الكبري يكتشف انها مدمنه وان ابنته الصغري تعاني مشاكل نفسيه تحدث الطامه الكبري حياته عندما يكتشف خيانه زوجته قصه اجتماعيه بسيطه تميل نوعا الي الكوميديا احداثها يغلب عليها الطابع الميلودراما وخاصه عندما يحاول الكسندر والمءلف نات فاكسون توضيح كيفيه انهيار الاسره ان حلمها المعنوي الوحيد بناء سور عالي ضد اي كوارث تهدد الحلم الامريكي تضح القيمه الحقيقه لهذا العمل الكثير الجمل الحواريه ظل مات جورج كلوني يءكد ان الحياه يتخيلها البعض بانه يعيشها وانما تعيشنا وفكره ان المال والثراء السبيلان الوحيدان لتحقيق الحلم الامريكي اساس الصحه فمات ثري الي حد امتلاكه لاغلب شواطء الجنه هاواي ومع انهارت اسرته ولم يستطع بماله الحفاظ عليها وان الثراء الحقيقي يكمن تحقيق الاسره القويه افضل ميز الفيلم رسم صور جماليه ومحاوله توثيق لمناطق الطبيعه هاواي بشكل يعشقه الجميع وخاصه عندما يصور المخرج الكسندر مشاهد بطيءه تعرض المناطق الالوان الخلابه توضيح انها جنه بالنسبه للجميع ولكنها عذاب بالنسبه للمحامي مات اللي بيتم عرض حياته بطريقه تصف ابعاد انسانيه مختلفه حبه لزوجته واكتشاف خيانتها وخاصه عندما ظل يءنبها غيبوبتها وقراره الصعب رفع اجهزه التنفس الصناعي عنها وتوديعها وعلاقته بابنتيه وارضه ورثها اجداده كلها كانت معاني كثيره تءكد علي الترابط الاسري دور الفنان جور كلوني دور صعب جدا لتقديمه شخصيات مختلفه وانتقاله حاله الي حاله بسهوله شخصيه رجل الاعمال اللي همه كله المال وتحقيق ثروه كبيره وشخصيه الزوج اللي بيعاني مشاكل عده زوجته لانطلاقها وقوه شخصيتها ومشاكله ابنته الكبري المدمنه وابنته الصغري واكتشاف الخيانه وفكره بيع ارض اجداده كلها حالات انسانيه صعبه نجح جورج تقديمها ببراعه الفيلم يستحق ان تتميز السينما الامريكيه غيرها,1
خلطه لتجمع القلوب وتصفي النفوس تبدو فكره الفيلم ومحوره اول وهله مستهلكه سينماءيا فالكيثر الافلام قدمت فكره زواج احدي السيدات باكثر رجل سواء جمعت بينهم وقت او بدلت بينهم المره بفيلم خلطه فوزيه الامر مختلفا خلطه بالفعل الحزن والبكاء والضحك والفرح فبطلته الهام شاهين خرجت علينا بتوليفه جديده عليها لتءكد انها مازالت تتمتع بالابداع وقدمت دورا مميزا استحقت جاءزه التمثيل مهرجان الشرق الاوسط الدولي بابو ظبي يبدو للجميع ان خلطه فوزيه طعام تطهيه مثلا او شراب تقدمه الي ترغب الزواج خلطتها اجتمعت الحنان والامان والعطف والطيبه وتضع نفسها داءما لمساعده ازواجها السابقين وجيرانها واهل منطقتها فتساعد نوسه الزواج وتقدم يد العون لصديقتها الراقصه تجد اكثر لذه الاستعداد للموت وتحضير قبرها مخلتف الشخصيات حول فوزيه تحتاج الي الاخرين بشكل كبير فكلها تعاني الوحده مكتشفين بذلك ان منهم يحتاج للاخر وهنا لمست فوزيه الحاجه وجمعت بينهم بحبها وعطفها رغم طلاقها للازواج الاربعه الخلطه اري اننا كلنا نحتاج الي تعلمها حتي تجمع القلوب وتصفي النفوس لذا انصحك بمشاهده الفيلم لتتقنها وستجد لذه الحياه,1
بعيدا الحضارات الحديثه منتصف الليل اتجهت لشرفه غرفتي ونظرت الي السماء وتخيلت حياه الانسان البداءي عدت ادراجي بحثا فيلم لاشاهده للمره الثالثه فقد طرح المخرج والمءلف ميل جيبسون خلاصه تجاربه الفنيه لتلك النوعيه الافلام والتي سبق وان خاضها سابقا كممثل فيلم القلب الشجاع وتروي قصه الفيلم حياه قباءل الماو البداءيه تعيش بغابات امريكا الوسطي بيءه تمنيت العيش تاتي الرياح تشتهي السفن فسريعا يشهر الشر انيابه وتبدا قياده شعب الماو بتجريف كافه مظاهر الحياه بكل قبيله تمر فياسرو الرجال كعبيد وكذلك النساء كسبايا ويحرقوا الاعشاش والنباتات ويقتلوا الاطفال رجل فقط يحالفه الحظ بالهرب اسرهم لكامل قبيلته ويظل العبقري ميل جيبسون مشهد تلو الاخر يخطف نبضات قلبك ويكسب تعاطفك بطله وزوجته الحامل تركها حفره عميقه ابنه الصغير ماوي او ماكل حتي تقع بشراك الاسر راسما لحظات رومانسيه جميله تءكد مدي قوه تحمل المراه وقوه اصرار الرجل يتجه الي رساله يوجهها الي طاغي بان دوما نهايه مريره بانتظاره ناهيك وذاك بيءه التصوير وبساطتها وكذلك ملابس ولغه قباءل الماو تجعلك تشاهد الفيلم مثلي اردت صفوه ذهنك والبعد مستحدث الانسان الفيلم جدير بالمشاهده لذلك تشاهده وانت منهمك بعمل اخر,1
تكون السذاجه هدفا تكون السذاجه هدفا الحبكه مهلهله بشكل يمكن جحوده البطل يختفي التاكسي يقوده غريمه بشكل مبرر وموغل السذاجه يمكن ان نتصور صانعي الفيلم علي قدر السذاجه تسمح بان يظنوا المشاهدين سينطلي عليهم المشهد الفيلم قاعده الاتفاق الضمني صانع الفيلم والمتلقي تمتد الي ضروره القبول بكل الحيل الساذجه للمضي تذوق الفيلم اسماعيل ياسين ظاهره الضحك اكاد انسي مشهد دخوله منزل الانسه هويدا زينات صدقي يسال عنها خادمتها سهير الباروني فتجيبه بانها تنتظره علي نار فيقول ليه انتو بتشوها زينات صدقي يدورها مذهله خصوصا تجسد شخصيه العانس المتلهفه علي العريس مشهد تقبيلها ذراع سمعه النادي الليلي يستدعي علي الفور مشاهد الرجال يقبلون اذرع حبيباتهم العاريه السينما اقول المشهد يمكن الا ان يدفعك الي الضحك اما فوزي ملك الاناقه عبد السلام النابلسي فقد التصق بشخصيه التنك الي ابعد الحدود اصبح النمط الاقرب الي تصورنا انغرس وعينا المصري الجمعي بهذا الشكل لولو ايضا بلكنتها الفرنسيه مرادف عالمي للاغراء كانت الانسب ربما لهذا الدور تتابع مشاهد عباس كامل سريع يحاول ان يطرد اي ملل يمكن ان ينشا نتيجه الاحداث تبدو مقحمه بطول الفيلم وعلي راسها بالطبع الفاصل الغناءي للراءعه فايزه احمد مطعم السمك الشعبي ابو جلمبو يذكرني حضور فءاد المهندس خيريه احمد دوري محمود وزوجته بفيلم النافذه الخلفيه لالفريد هيتشكوك ربما يبدو الشبه واضحا لاول وهله ماقصده حاله الولع بالمشاهده يبدو تمكنها خيريه احمد تفتء تراقب يدور بيت جيرانها اسره سمعه طوال الفيلم وتحكيه لزوجها اللامبالي فارق هام فيلم هيتشكوك وهذا الفيلم ان بطل فيلم هيتشكوك يجد نفسه نهايه الفيلم متورطا الاحداث ويتحول دوره الي الايجابيه كشف مجرم اما دور السيده خيريه احمد الفيلم فهو دور سلبي تماما تعيش وزوجها علي هامش الفيلم حتي تجده منتحرا النهايه تفهم حدث اتصور دور خيريه احمد معادلا موضوعيا للدهشه الطفوليه يتلقي الانسان البسيط العالم يجري احداث بيت سمعه مثير لدهشتها وزوجها يطيق ولذا فهو يريد التخلص ويحاول قتلها بدهشتها ينقذها محاولاته الكوميديه الا دهشتها الكوميديه يكون مقصود لكنه جميل علي ايه حال الفيلم جدير بالمشاهده راي انه درس كيفيه صناعه فيلم جميل رغم ضعف حبكته بالاعتماد علي تقديم الشخصيات مبالغاتها النمطيه لادرار الضحك حتي اخر لحظه,1
البدايه حريه التعبير ناقشت السينما المصريه نشاتها حقوق الانسان اكثر عمل سينماءي وبروء مختلفه فتاره تقدم حقوق الانسان حريته الفكريه والسياسيه والشخصيه وتاره اخري تقدم حقوقه علاقته بنظام الحكم وعلاقته بالشعب بطريقه مباشره ضمن الاعمال السينماءيه الشهيره ناقشت القضيه الشاءكه فيلم الرجل فقد ظله وفيلم ميرامار وفيلم ثرثره النيل وغيرها ويعتبر فيلم البدايه اكثر الافلام ناقشت حريه التعبير نجح صلاح ابو سيف بالاشتراك المءلف لينين الرملي تقديم سيناريو محبك دراميا خلال مجموعه الاشخاص مختلفي الطباع تسقط الطاءره منطقه صحراويه مهجوره فكان ضمن ركابها الفنان التشكيلي عادل تم اعتقاله سياسيا اكثر مره لاراءه ومعتقداته وهناك الصحفيه شهيره حاولت فرض اراءها وافكارها المتواجدين وشخصيه رجل الاعمال الراسمالي نبيه بيه يربط حوله علاقات بالمال خلال حوار غايه الكوميديا يتخلله رءيه سياسيه بحته فكره الديمقراطيه والمطالبه بالانتخابات وكيفيه التعبير الراي تدور احداث الفيلم بشكل مبدع وسلس بالاضافه الي كيفيه استخدام الحكام للقهر والقمع لاجبار الرعايا اطاعتهم مستغلين ضعفهم وقله حيلتهم الحصول قوتهم اليومي يطرح فكره فرق تسد خلال تقريب شخصيات للحاكم غيرها ونجاح تحقيق غايته وكيف حاول الفنان عادل ان يدعو الموجودين الي استخدام حقهم الشرعي التعبير اراءهم بغض النظر تعارضها فكرته يتم عرض علاقه الشخص المثقف الفكر السياسي بالنظام الحاكم ونهايه حد الاستبداد بثوره الشعوب وخلعهم للحكام والطغاه ودور هءلاء المثقفين انها الواقعيه لصلاح ابو سيف,1
التفاصيل الصغيره ملل رغم تقليديه القصه العامه للمسلسل واستهلاكها كثير الافلام والملسلسلات الا اني اعتقد بان شي جديد المسلسل الراءع وبراي الخاص اجد ان حق عمرو سعد ممثل ان يكون ارشيفه شخصيه شخصيه سعيد خرم ابره واجدها مختلفه شخصيه عبدالعزيز شارع عبدالعزيز المخرج استطاع تناول التفاصيل الصغيره ان يشعر المشاهد بالملل العمق العلاقات الانسانيه الشخصيات التناقض بداخل الشخصيات المشاعر كانت موجوده العمل الحب الكره والغيره والاحساس بالذنب الي روح النكته ابناء الحي الشعبي والطيبه والشهامه وغيرها ايقاع المسلسل اكثر ممتاز اشعر بالملل اي حلقه وكل حلقه كانت تحتوي علي الاحداث والحوارات تمطيط واطاله تجعلك مشدود لمتابعه الحلقه التاليه وهذا يفشل كثير الكتاب والمخرجين كانت تحولات كثيره المسلسل جميله ابرزها شخصيه سعيد السفر وبعد السفر لابد الاشاده اختيار الممثلين فقلما اتابع مسلسل اجد ممثل يناسب دور معين خرم ابره اجد انهم وفقوا بنسبه كبيره اختيار الممثلين وتوزيع الادوار المناسبه مشاهد كثيره تجلت براعه المخرج وصل ايقاع المسلسل الي ذروته الموسيقي التصويريه جميله ولامست المشاعر بسرعه ولم يكن استجداء للبكاء مسلسل جميل خليط الضحك والبكاء والاثاره والتشويق عمرو سعد ممثل استثناءي شخصيته وملامحه محبوبه وقريبه القلب وكشف حس كوميدي نعرفه قدم شخصيه جديده جمعت الكوميديا والميلودراما وفيها الكثير التنافضات والصراعات الداخليه والتي استطاع المخرج اظهارها ببراعه ابكاني مشاهد كثيره اي مبالغه واضحكني كثير المشاهد ان يلجا الي تغير ملامحه او التلوي وعمل حركات غريبه بجسمه فقط لاضحاك الناس اعتقد ومءمن انه يمتلك هيبه وقوه السوبر الستار بالفعل حاليا مصر نجوم الصف الاول ويستحق ان تصرف ميزانيات وان يكون متواجد سنويا رمضان وفي السينما ايضا سوسن بدر وهاله فخر طاقات وخبرات هاءله وجودهم اقوي واهم اضافه للمسلسل ادوارد يقنعني ابدا كوميديا دراميا عمل ممتاز ويستحق المشاهده,1
اخيرا فيلم كوميدي قصه حلوه هادفه لقد استمتعت بمشاهده فيلم حلم عزيز اذا كنت تريد مشاهده فيلم جيد وقصه جيده وان تضحك علي كوميديا هادفه اذا الفيلم المناسب تقيمي للفيلم عده نقاط القصه هادفه والسيناريو جيد شريف منير كالعاده اكثر راءع التمثيل جيد جدا بشكل عام خصوصا شريف منير ومي كساب احمد عز ادي دوره ينبغي اعتقد الشخصيه تليق توزيع الادوار علي الممثلين ممتاز باستثناء شخصيه واحده اريد ان اكتبها لعدم حرق الفيلم الاخراج جيد جدا الخدع السينماءيه جيده جدا بشكل عام وممتازه مقارنه بالافلام المصريه الاخري راي محمد امام يجيد افضل الادوار الدراميه وليس الكوميديا القليل الالفاظ الغير محترمه كنت اتمني عدم وجودها الفيلم النهايه الممكن ان تكون افضل يعجبني تكرار المشاهد اكثر مره افضل الافلام الموجوده حاليا افضل الافلام الكوميديا السنوات الاخيره,1
فيلم عالمي مش عارف اقول ايه علي فيلم عالمي زي ده الفيلم ده دخل البوكس اوفيز هيطلع الاول لمده اسبوعين التصوير مفيش احسن براعته الليل مش عارف ميزانيه انتاجه ده اكيد ميزانيه انتاجه كبيره جدا النجوم الكبار الي الطيارات العربيات اماكن التصوير جميله جدا يعلي عليها التمثيل الجميل الممثلين اكبر الممثلين الي اصغرهم فرق بينهم احمد السقا المتميز احمد عز العبقري وعوده مثيل لساندرا نشات السيناريو الحوار لواءل عبد الله المحبكه اللي بيجمع الكوميديا للاكشن للدراما لبعض الرومانسيه وبراعه اللغه البدويه لعز عم صلاح زينه فراج مواقع التصوير الجميله مصر لبره مصر فهو ده اجمل او اجمل فيلم مصري اكشن او اكشن يكون الفيلم الاجنبي او يمكن افضل منهم ايضا الفيلم ساعتين محستش بلحظه الملل تشابك الاحداث الاخر الفيلم ده ميستحقش مليون اول اسبوع ده يستاهل مليون لازم تشوفه,1
عندما تجبر علي استخدام حاسه واحده فقط فكره مشاهده فيلم الاسد الملك مره اخري اكثر سنوات علي مشاهدته كانت فكره ابني اصر علي دخول السينما بالرغم وجود الفيلم علي جهاز الكمبيوتر الخاص ظللت افكر سيعجبه مشاهده الفيلم بالرغم انه باللغه الانجليزيه وغير مدبلج بالصوت المميز للممثل محمد هنيدي وشخصيه تيمبا الشهيره وتلك الافيهات العربيه توصف والتي تزال عالقه ذهني قطعت تذكره الدخول وانا علي مضض وبالرغم ان الفيلم بخاصيه الا انه يشغل بالي مطلقا وجلست بجوار ابني اقلب هاتفي الخلوي حتي بدا الفيلم سرقني الوهله الاولي صوت الموسيقي والدخله الراءعه نفد الي قلبي مباشره واخذتني الموسيقي لاترك العالم حوالي واعيش الفيلم انها ولاده سمباولاحظات تتويجه وليا للعهد موسيقي راءعه تجذب يسمعها ليعيش جو الغابه ولن ابالغ اذا رايتها افضل المقطوعات الموسيقيه تم استخدامها افلام الرسوم المتحركه علي الاطلاق بالاضافه الي المءثرات الصوتيه المستخدمه جعلتني اقدم الولاء والطاعه لملك الغابه ولي عهده وبكامل ارداتي والتي اغلق معها عيني لاراء الوجود باحاسيس جديده واقرر ان استخدم حاسه السمع فقط مشاهد كثره احسست انني لاول مره اشاهدها لاحظات موت ملك الغابه وتاثير موفيسا علي سمبا واقناعه بانه السبب وراء موت والده ابكتني بشده درجات الالوان تمثل الطبيعه الخلابه باشكال تظن انها الجنه مقابر الافيال تمنيت ان اشاهدها الحقيقه وتحققت بمشاهدتي للفيلم مره تلو الاخري كنت اشد المعجبين بدبلجه الفيلم الي اللغه العربيه العاميه ومع مشاهدته باصوات اجنبيه برعت القاء الحوار وادخال مشاعر حقيقيه صوت الممثله السمراء الامريكيه وبي جولدبرج وصوت الممثل العبقري جيمس ايرل تجسيد شخصيه الشرير العم موفيسا وكيف تمكن اشعال النيران بداخلي حتي انني استطع كظم غيظي بداخلي افعاله وتعاطفت سمبا لصوته يصل الي القلب برع ماثيو بروديريك تاديه دوره وبعيد السيناريو وقصه الفيلم وكيف انتصر الخير الشر ومعرفه الاصدقاء الشداءد تنتهي اغلب القصص فان الفيلم توليفه مركبه عظيمه يعشقها الكبار الصغار انه طاقم عمل غايه العبقريه,1
